sales,order_date,product,customer,country,employee,category
572.68,2003-06-15,Tablet Beta,Pioneer Tech,Japan,William Wilson,Mobile Devices
485.92,2003-06-15,Men's Sneakers,Infinity Solutions,Egypt,William Wilson,Footwear
314.86,2003-06-15,Acoustic Piano,Gadget Galaxy,Spain,Joseph Taylor,Musical Instruments
170.52,2003-06-15,Landscape Painting,Pinnacle Tech,Egypt,Patricia Brown,Art
593.08,2003-06-15,Smartphone Beta,Gadget Galaxy,Spain,John Smith,Mobile Devices
936.69,2003-06-16,Hiking Boots,Elite Tech,Japan,Robert Johnson,Outdoor Gear
506.04,2003-06-16,Robot Vacuum,Elite Tech,Mexico,Sandra Anderson,Home Appliances
152.76,2003-06-16,Monitor HD,Tech Trends,China,Joseph Taylor,Monitors
453.99,2003-06-16,Smartphone Beta,Pinnacle Tech,Japan,Sarah Moore,Mobile Devices
789.49,2003-06-16,USB Keyboard,Gadget Galaxy,Egypt,John Smith,Computer Accessories
894.88,2003-06-16,Biography Book,Tech Trends,India,John Smith,Books
626.36,2003-06-16,Sunglasses,Tech Pioneers,Germany,Linda Miller,Fashion Accessories
978.54,2003-06-16,Air Purifier,Future Gadgets,Mexico,John Smith,Home Appliances
291.89,2003-06-16,Virtual Reality Headset,Tech Pioneers,Japan,Sandra Anderson,Electronics
715.06,2003-06-16,Camping Tent,Tech Trends,Nigeria,William Wilson,Outdoor Gear
640.32,2003-06-16,Desktop Beta,SysTech Ltd.,South Korea,Patricia Brown,Computers
194.58,2003-06-16,Solid State Drive,NextGen Innovators,Egypt,Linda Miller,Storage Devices
88.24,2003-06-16,Drone with Camera,Pioneer Tech,Germany,Robert Johnson,Electronics
7.53,2003-06-16,Smartphone Beta,Future Gadgets,USA,William Wilson,Mobile Devices
919.26,2003-06-16,Monitor HD,Future Gadgets,Mexico,Laura Adams,Monitors
603.62,2003-06-16,Biography Book,Tech Pioneers,China,Robert Johnson,Books
827.23,2003-06-16,Acoustic Piano,SysTech Ltd.,USA,Sandra Anderson,Musical Instruments
622.44,2003-06-16,Noise Cancelling Headphones,Pinnacle Tech,Kenya,Michael Davis,Audio Equipment
977.86,2003-06-16,Virtual Reality Headset,Ultra Tech,Brazil,Sarah Moore,Electronics
122.71,2003-06-17,Pet Bed,Nebula Innovations,South Africa,Patricia Brown,Pet Supplies
577.63,2003-06-18,Stainless Steel Water Bottle,Tech Pioneers,France,Linda Miller,Outdoor Gear
787.94,2003-06-19,Women's Sandals,Future Gadgets,Mexico,Patricia Brown,Footwear
404.81,2003-06-19,Biography Book,Nebula Innovations,Spain,Robert Johnson,Books
184.09,2003-06-20,Dumbbell Set,Innovate Unlimited,China,Laura Adams,Fitness Equipment
674.46,2003-06-20,Hiking Boots,Pioneer Tech,Brazil,Linda Miller,Outdoor Gear
771.68,2003-06-20,Desktop Beta,Nebula Innovations,USA,Laura Adams,Computers
304.33,2003-06-20,Video Game Controller,Elite Tech,Kenya,Laura Adams,Video Games
807.24,2003-06-20,Children's Backpack,Gadget Galaxy,USA,Michael Davis,School Supplies
743.36,2003-06-20,Sculpture,Future Gadgets,Germany,Patricia Brown,Art
818.43,2003-06-20,Smartphone Beta,Ultra Tech,Brazil,Sandra Anderson,Mobile Devices
989.13,2003-06-20,Smart Watch,Ultra Tech,Spain,Patricia Brown,Wearables
683.51,2003-06-20,4K Television,Infinity Solutions,USA,Patricia Brown,Home Electronics
804.51,2003-06-20,Microwave Oven,Tech Pioneers,South Korea,Robert Johnson,Kitchen Appliances
196.33,2003-06-20,External Hard Drive,Tech Pioneers,Mexico,John Smith,Storage Devices
481.6,2003-06-20,Gaming Console,Reboot IT,China,Sarah Moore,Video Games
462.5,2003-06-20,Hiking Boots,Innovate Unlimited,Japan,William Wilson,Outdoor Gear
417.38,2003-06-20,Notebook Basic,Future Gadgets,Spain,Laura Adams,Computers
517.58,2003-06-20,Landscape Painting,Reboot IT,USA,Linda Miller,Art
852.79,2003-06-21,Landscape Painting,Tech Pioneers,Mexico,Sarah Moore,Art
554.08,2003-06-22,Sculpture,NextGen Innovators,China,Sandra Anderson,Art
650.24,2003-06-22,Solid State Drive,Elite Tech,South Korea,William Wilson,Storage Devices
95.66,2003-06-22,Desktop Beta,Global Corp,Egypt,Sarah Moore,Computers
704.6,2003-06-22,Robot Vacuum,Gadget Galaxy,Japan,Sarah Moore,Home Appliances
348.96,2003-06-23,Noise Cancelling Headphones,Ultra Tech,Japan,Linda Miller,Audio Equipment
615.35,2003-06-23,Smartphone Alpha,Ultra Tech,Mexico,John Smith,Mobile Devices
484.53,2003-06-23,Wall Art,Future Gadgets,South Africa,Patricia Brown,Home Decor
512.84,2003-06-23,Women's Sandals,Innovate Unlimited,Italy,Michael Davis,Footwear
199.56,2003-06-23,Smart Watch,NextGen Innovators,China,Michael Davis,Wearables
391.79,2003-06-23,Tablet Beta,Global Corp,Egypt,Laura Adams,Mobile Devices
802.76,2003-06-24,Pet Bed,SysTech Ltd.,Kenya,Joseph Taylor,Pet Supplies
135.22,2003-06-24,Women's Sandals,Reboot IT,South Korea,Joseph Taylor,Footwear
894.23,2003-06-24,Cat Litter Box,Future Gadgets,China,John Smith,Pet Supplies
432.83,2003-06-24,Noise Cancelling Headphones,Innovate Unlimited,Brazil,Patricia Brown,Audio Equipment
590.78,2003-06-24,Hiking Boots,Reboot IT,Canada,Sarah Moore,Outdoor Gear
614.84,2003-06-24,Desktop Alpha,Tech Trends,Kenya,Joseph Taylor,Computers
533.68,2003-06-24,Smartphone Beta,Ultra Tech,China,Laura Adams,Mobile Devices
211.35,2003-06-24,Biography Book,Tech Pioneers,Egypt,Robert Johnson,Books
211.8,2003-06-24,Decorative Throw Pillow,Pioneer Tech,South Korea,Michael Davis,Home Decor
928.13,2003-06-24,Smart Watch,Global Corp,Mexico,Michael Davis,Wearables
209.87,2003-06-24,LED Desk Lamp,Global Corp,South Africa,William Wilson,Lighting
397.32,2003-06-24,Notebook Basic,Nebula Innovations,South Africa,William Wilson,Computers
812.72,2003-06-24,Bluetooth Speaker,Nebula Innovations,Nigeria,John Smith,Audio Equipment
991.75,2003-06-24,Espresso Machine,Innovate Unlimited,South Korea,William Wilson,Kitchen Appliances
98.56,2003-06-25,LED Desk Lamp,Infinity Solutions,Kenya,Robert Johnson,Lighting
889.1,2003-06-25,Acoustic Piano,Infinity Solutions,France,Patricia Brown,Musical Instruments
653.01,2003-06-25,Women's Sandals,Elite Tech,Japan,Sarah Moore,Footwear
432.91,2003-06-25,Microwave Oven,NextGen Innovators,Spain,Sarah Moore,Kitchen Appliances
180.62,2003-06-26,Gaming Console,NextGen Innovators,India,Sandra Anderson,Video Games
776.04,2003-06-26,Smart Watch,Pioneer Tech,France,John Smith,Wearables
206.8,2003-06-26,Gaming Console,Elite Tech,China,Joseph Taylor,Video Games
290.98,2003-06-26,Ergonomic Desk,Future Gadgets,Kenya,Michael Davis,Office Furniture
85.45,2003-06-26,Robot Vacuum,Pioneer Tech,Italy,John Smith,Home Appliances
868.74,2003-06-26,Desktop Beta,Innovate Unlimited,Canada,William Wilson,Computers
984.95,2003-06-26,Children's Backpack,Gadget Galaxy,Mexico,Joseph Taylor,School Supplies
692.65,2003-06-26,Smartphone Alpha,Reboot IT,Mexico,Sandra Anderson,Mobile Devices
902.87,2003-06-26,Microwave Oven,Elite Tech,Japan,Robert Johnson,Kitchen Appliances
199.95,2003-06-26,Biography Book,Global Corp,South Africa,Laura Adams,Books
473.82,2003-06-26,Wall Art,Ultra Tech,Canada,William Wilson,Home Decor
217.69,2003-06-26,Gaming Console,Pinnacle Tech,Spain,Linda Miller,Video Games
915.89,2003-06-26,Children's Backpack,Ultra Tech,Brazil,Patricia Brown,School Supplies
16.57,2003-06-26,Monitor HD,Future Gadgets,Mexico,Michael Davis,Monitors
145.27,2003-06-26,Leather Office Chair,Infinity Solutions,USA,Patricia Brown,Office Furniture
347.73,2003-06-26,Stainless Steel Water Bottle,Ultra Tech,India,Sandra Anderson,Outdoor Gear
861.6,2003-06-27,Electric Guitar,SysTech Ltd.,South Korea,Sarah Moore,Musical Instruments
827.46,2003-06-27,Robot Vacuum,Tech Pioneers,Mexico,Laura Adams,Home Appliances
118.83,2003-06-27,External Hard Drive,Pinnacle Tech,Spain,Joseph Taylor,Storage Devices
724.67,2003-06-27,Gaming Console,Global Corp,South Korea,Laura Adams,Video Games
163.02,2003-06-27,Air Purifier,Global Corp,Japan,Sandra Anderson,Home Appliances
855.73,2003-06-27,Men's Sneakers,Future Gadgets,Kenya,Robert Johnson,Footwear
681.54,2003-06-27,Fitness Tracker,Global Corp,Egypt,William Wilson,Wearables
747.89,2003-06-27,USB Keyboard,SysTech Ltd.,Mexico,Linda Miller,Computer Accessories
673.06,2003-06-28,Solid State Drive,Pinnacle Tech,Nigeria,William Wilson,Storage Devices
543.36,2003-06-28,Cat Litter Box,Ultra Tech,Germany,John Smith,Pet Supplies
786.98,2003-06-29,Hiking Boots,Gadget Galaxy,Nigeria,Robert Johnson,Outdoor Gear
680.94,2003-06-29,Noise Cancelling Headphones,Tech Pioneers,Egypt,Michael Davis,Audio Equipment
180.61,2003-06-29,Streaming Media Player,Gadget Galaxy,South Korea,Patricia Brown,Home Electronics
215.86,2003-06-29,Children's Backpack,Ultra Tech,South Korea,John Smith,School Supplies
816.49,2003-06-29,Smartphone Alpha,Reboot IT,Spain,John Smith,Mobile Devices
568.73,2003-06-29,Landscape Painting,Elite Tech,Brazil,Laura Adams,Art
724.2,2003-06-29,External Hard Drive,NextGen Innovators,Germany,Laura Adams,Storage Devices
392,2003-06-29,Noise Cancelling Headphones,Global Corp,USA,Robert Johnson,Audio Equipment
666.29,2003-06-29,Women's Sandals,Pinnacle Tech,South Africa,William Wilson,Footwear
84.2,2003-06-29,Fitness Tracker,Innovate Unlimited,Spain,Sandra Anderson,Wearables
19.18,2003-06-30,Noise Cancelling Headphones,Gadget Galaxy,India,William Wilson,Audio Equipment
652.16,2003-06-30,Tablet Beta,SysTech Ltd.,Spain,John Smith,Mobile Devices
318.77,2003-06-30,Smartphone Beta,Pinnacle Tech,Kenya,Sarah Moore,Mobile Devices
743.68,2003-06-30,Pet Bed,Future Gadgets,France,Laura Adams,Pet Supplies
568.58,2003-07-01,Desktop Beta,Tech Trends,Egypt,Laura Adams,Computers
943.17,2003-07-01,Solid State Drive,Global Corp,South Korea,Joseph Taylor,Storage Devices
989.74,2003-07-01,Decorative Throw Pillow,Tech Pioneers,France,Sarah Moore,Home Decor
858.9,2003-07-01,Leather Office Chair,Nebula Innovations,China,Robert Johnson,Office Furniture
81.79,2003-07-02,Virtual Reality Headset,Pinnacle Tech,Egypt,Linda Miller,Electronics
943.24,2003-07-02,Dumbbell Set,Reboot IT,Nigeria,Sandra Anderson,Fitness Equipment
921.74,2003-07-02,Pet Bed,Innovate Unlimited,Brazil,Robert Johnson,Pet Supplies
126.9,2003-07-02,Ergonomic Desk,SysTech Ltd.,South Korea,John Smith,Office Furniture
264.72,2003-07-02,External Hard Drive,Future Gadgets,South Africa,Joseph Taylor,Storage Devices
623.15,2003-07-02,Air Purifier,Pioneer Tech,Brazil,Robert Johnson,Home Appliances
486.97,2003-07-03,Leather Office Chair,Global Corp,China,William Wilson,Office Furniture
752.23,2003-07-03,Video Game Controller,Innovate Unlimited,Nigeria,John Smith,Video Games
858.46,2003-07-04,Desktop Alpha,Pioneer Tech,France,Laura Adams,Computers
329.23,2003-07-04,Decorative Throw Pillow,Gadget Galaxy,India,Joseph Taylor,Home Decor
446.32,2003-07-04,Robot Vacuum,Future Gadgets,Italy,Sandra Anderson,Home Appliances
454.49,2003-07-04,Bluetooth Speaker,Global Corp,China,William Wilson,Audio Equipment
632.02,2003-07-04,Women's Sandals,Future Gadgets,France,Robert Johnson,Footwear
679.59,2003-07-04,Desktop Beta,Ultra Tech,South Africa,Joseph Taylor,Computers
474.01,2003-07-05,Desktop Alpha,Global Corp,Mexico,Sandra Anderson,Computers
426.07,2003-07-05,Robot Vacuum,Global Corp,South Korea,Linda Miller,Home Appliances
66.11,2003-07-05,Wristwatch,Tech Trends,Kenya,Patricia Brown,Fashion Accessories
463.74,2003-07-05,External Hard Drive,Tech Pioneers,Canada,Sandra Anderson,Storage Devices
545.54,2003-07-05,Wall Art,Global Corp,USA,Sandra Anderson,Home Decor
193.98,2003-07-05,Decorative Throw Pillow,Infinity Solutions,Germany,John Smith,Home Decor
585.41,2003-07-05,Landscape Painting,Tech Trends,Mexico,Michael Davis,Art
924.24,2003-07-05,Notebook Professional,Future Gadgets,Brazil,Patricia Brown,Computers
164.83,2003-07-05,Smartphone Alpha,Infinity Solutions,USA,William Wilson,Mobile Devices
738.84,2003-07-05,Streaming Media Player,Pioneer Tech,Egypt,Sarah Moore,Home Electronics
100.88,2003-07-05,Robot Vacuum,Tech Pioneers,Canada,Robert Johnson,Home Appliances
472.41,2003-07-05,Notebook Basic,Tech Pioneers,Mexico,Laura Adams,Computers
301.1,2003-07-05,Bluetooth Speaker,SysTech Ltd.,South Korea,Linda Miller,Audio Equipment
174.32,2003-07-06,Microwave Oven,Elite Tech,Germany,Sarah Moore,Kitchen Appliances
20.34,2003-07-07,Smart Watch,Tech Pioneers,Spain,Michael Davis,Wearables
215.45,2003-07-07,Wall Art,Elite Tech,South Korea,Michael Davis,Home Decor
260.23,2003-07-07,Espresso Machine,Tech Pioneers,Spain,John Smith,Kitchen Appliances
442.78,2003-07-07,Gaming Console,Global Corp,France,John Smith,Video Games
167.05,2003-07-07,4K Television,Pinnacle Tech,Japan,Patricia Brown,Home Electronics
179.2,2003-07-07,Sculpture,SysTech Ltd.,Brazil,John Smith,Art
806.24,2003-07-07,Ergonomic Desk,Pioneer Tech,USA,William Wilson,Office Furniture
547.22,2003-07-07,Tablet Beta,Future Gadgets,Canada,Laura Adams,Mobile Devices
682.13,2003-07-07,Desktop Beta,Global Corp,Egypt,Linda Miller,Computers
471.02,2003-07-07,Video Game Controller,Future Gadgets,Canada,Robert Johnson,Video Games
446.37,2003-07-07,Espresso Machine,Elite Tech,Mexico,Joseph Taylor,Kitchen Appliances
890.17,2003-07-07,Biography Book,Gadget Galaxy,Italy,Michael Davis,Books
300.71,2003-07-07,Drone with Camera,Innovate Unlimited,Kenya,Sarah Moore,Electronics
228.93,2003-07-08,Fitness Tracker,Future Gadgets,France,Sandra Anderson,Wearables
380.39,2003-07-08,Ergonomic Desk,SysTech Ltd.,South Africa,Laura Adams,Office Furniture
692.31,2003-07-08,Fitness Tracker,Elite Tech,USA,Robert Johnson,Wearables
893.03,2003-07-09,Tablet Beta,Nebula Innovations,Canada,Sarah Moore,Mobile Devices
314.39,2003-07-10,Pet Bed,Nebula Innovations,Canada,Joseph Taylor,Pet Supplies
574.28,2003-07-10,Women's Sandals,Tech Pioneers,USA,John Smith,Footwear
756.92,2003-07-10,Smart Watch,Reboot IT,Spain,Sandra Anderson,Wearables
930.98,2003-07-10,Solid State Drive,Pioneer Tech,Japan,Sandra Anderson,Storage Devices
317.66,2003-07-10,Smart Watch,SysTech Ltd.,Spain,Laura Adams,Wearables
113.39,2003-07-10,Bluetooth Speaker,NextGen Innovators,USA,Sarah Moore,Audio Equipment
206.88,2003-07-10,Acoustic Piano,Future Gadgets,France,Patricia Brown,Musical Instruments
563.99,2003-07-10,Microwave Oven,Ultra Tech,Canada,William Wilson,Kitchen Appliances
289.79,2003-07-10,Microwave Oven,Reboot IT,Egypt,Sarah Moore,Kitchen Appliances
548.56,2003-07-10,Desktop Alpha,Gadget Galaxy,South Korea,Patricia Brown,Computers
870.66,2003-07-10,Gaming Console,Future Gadgets,Mexico,John Smith,Video Games
925.43,2003-07-10,Electric Guitar,Global Corp,India,Linda Miller,Musical Instruments
377.2,2003-07-10,Decorative Throw Pillow,Ultra Tech,Egypt,Joseph Taylor,Home Decor
774.21,2003-07-10,Camping Tent,Ultra Tech,South Korea,John Smith,Outdoor Gear
703.99,2003-07-10,Noise Cancelling Headphones,Gadget Galaxy,France,Linda Miller,Audio Equipment
265.36,2003-07-11,Leather Office Chair,Innovate Unlimited,Nigeria,Robert Johnson,Office Furniture
896.51,2003-07-12,Sculpture,Future Gadgets,Japan,Laura Adams,Art
995.67,2003-07-12,Desktop Alpha,NextGen Innovators,Nigeria,Sandra Anderson,Computers
430.39,2003-07-12,Science Fiction Novel,Innovate Unlimited,China,Laura Adams,Books
235.74,2003-07-12,Women's Sandals,Tech Pioneers,Japan,John Smith,Footwear
95.47,2003-07-12,Espresso Machine,NextGen Innovators,Italy,Sarah Moore,Kitchen Appliances
304.95,2003-07-13,Desktop Alpha,Tech Pioneers,Germany,Sarah Moore,Computers
747.15,2003-07-13,Biography Book,Pinnacle Tech,USA,Joseph Taylor,Books
266.18,2003-07-13,LED Desk Lamp,Global Corp,Brazil,Sarah Moore,Lighting
124.01,2003-07-14,Notebook Professional,Ultra Tech,Spain,Michael Davis,Computers
801.32,2003-07-14,Microwave Oven,Elite Tech,Kenya,John Smith,Kitchen Appliances
398.01,2003-07-14,Dumbbell Set,Infinity Solutions,South Korea,Robert Johnson,Fitness Equipment
832.74,2003-07-15,LED Desk Lamp,SysTech Ltd.,Canada,John Smith,Lighting
384.32,2003-07-15,Biography Book,Nebula Innovations,South Korea,John Smith,Books
610.14,2003-07-15,4K Television,Global Corp,Japan,Michael Davis,Home Electronics
682.26,2003-07-15,Monitor 4K,Tech Trends,Germany,Robert Johnson,Monitors
324.48,2003-07-15,External Hard Drive,Innovate Unlimited,Mexico,Sarah Moore,Storage Devices
833.06,2003-07-15,Decorative Throw Pillow,Elite Tech,Brazil,Robert Johnson,Home Decor
518.72,2003-07-15,Monitor HD,Innovate Unlimited,Egypt,Michael Davis,Monitors
395.52,2003-07-15,Air Purifier,Tech Trends,Spain,Patricia Brown,Home Appliances
388.19,2003-07-15,Electric Guitar,Pioneer Tech,Canada,Robert Johnson,Musical Instruments
855.08,2003-07-15,Smartphone Beta,Reboot IT,Egypt,Laura Adams,Mobile Devices
582.32,2003-07-15,External Hard Drive,SysTech Ltd.,USA,Linda Miller,Storage Devices
683.01,2003-07-15,Tablet Beta,Innovate Unlimited,Egypt,Michael Davis,Mobile Devices
877.05,2003-07-16,Decorative Throw Pillow,SysTech Ltd.,Japan,Joseph Taylor,Home Decor
305.61,2003-07-16,Microwave Oven,Ultra Tech,Japan,Linda Miller,Kitchen Appliances
489.25,2003-07-16,Sculpture,Future Gadgets,Spain,Sarah Moore,Art
192.96,2003-07-16,Sculpture,SysTech Ltd.,South Korea,Sarah Moore,Art
335.79,2003-07-16,Pet Bed,Pioneer Tech,Nigeria,Sandra Anderson,Pet Supplies
896.94,2003-07-16,Fitness Tracker,Reboot IT,South Korea,Michael Davis,Wearables
160.72,2003-07-16,USB Keyboard,Pioneer Tech,Kenya,Michael Davis,Computer Accessories
146.36,2003-07-17,Children's Backpack,Innovate Unlimited,China,John Smith,School Supplies
588.42,2003-07-17,Smartphone Beta,NextGen Innovators,South Korea,Robert Johnson,Mobile Devices
774.01,2003-07-18,Pet Bed,Nebula Innovations,USA,Sarah Moore,Pet Supplies
228.83,2003-07-18,LED Desk Lamp,Ultra Tech,Brazil,Laura Adams,Lighting
853.52,2003-07-18,Pet Bed,Tech Pioneers,Kenya,Sarah Moore,Pet Supplies
567.1,2003-07-18,Electric Guitar,Elite Tech,Canada,Robert Johnson,Musical Instruments
23.11,2003-07-18,Tablet Beta,Infinity Solutions,Mexico,Sarah Moore,Mobile Devices
812.95,2003-07-19,Desktop Beta,Infinity Solutions,Germany,John Smith,Computers
901.19,2003-07-19,Leather Office Chair,Ultra Tech,Egypt,Linda Miller,Office Furniture
412.36,2003-07-19,Espresso Machine,Infinity Solutions,Brazil,Laura Adams,Kitchen Appliances
495.17,2003-07-19,4K Television,SysTech Ltd.,Egypt,John Smith,Home Electronics
72.25,2003-07-19,Leather Office Chair,Ultra Tech,Mexico,Robert Johnson,Office Furniture
244.25,2003-07-19,Science Fiction Novel,Elite Tech,France,Sandra Anderson,Books
709.98,2003-07-19,Noise Cancelling Headphones,Reboot IT,Kenya,William Wilson,Audio Equipment
596.28,2003-07-20,4K Television,NextGen Innovators,Kenya,William Wilson,Home Electronics
835.47,2003-07-20,Fitness Tracker,Pioneer Tech,Mexico,Patricia Brown,Wearables
953.04,2003-07-20,Smart Watch,Nebula Innovations,Brazil,Joseph Taylor,Wearables
580.45,2003-07-21,Wristwatch,NextGen Innovators,Nigeria,Linda Miller,Fashion Accessories
199.5,2003-07-21,Women's Sandals,Pinnacle Tech,Kenya,Joseph Taylor,Footwear
452.9,2003-07-21,Air Purifier,Elite Tech,Germany,William Wilson,Home Appliances
79.75,2003-07-21,Science Fiction Novel,Global Corp,China,Sandra Anderson,Books
675.79,2003-07-22,Video Game Controller,Nebula Innovations,Nigeria,Robert Johnson,Video Games
889.69,2003-07-22,Wristwatch,Elite Tech,South Korea,Laura Adams,Fashion Accessories
448.24,2003-07-23,Ergonomic Desk,Future Gadgets,India,Sarah Moore,Office Furniture
55.43,2003-07-23,Smartphone Beta,Innovate Unlimited,Italy,John Smith,Mobile Devices
39.69,2003-07-23,Wireless Mouse,NextGen Innovators,Mexico,Linda Miller,Computer Accessories
752.6,2003-07-24,Tablet Alpha,Tech Pioneers,Canada,John Smith,Mobile Devices
968.9,2003-07-24,Video Game Controller,Future Gadgets,Canada,Laura Adams,Video Games
454.01,2003-07-24,Acoustic Piano,Tech Pioneers,Egypt,Laura Adams,Musical Instruments
